Terima kasih untuk semua fans United yang ikut begadang malam ini! Dukungan kalian luar biasa! 🙌🏻🔥  Kita tidur dulu, nanti pagi lanjut lagi. Dadaah! 👋🏻  #MUFC #MCIMUN https://t.co/vRPSMorK9g
Bisa tidur nyenyak walau besok senin. 🔥
Dah tidur?
Bangun tidur, tendang-tendang guling dan selimut, nyalain Netflix buat nonton judul-judul ini. https://t.co/p9v4EyRlWQ
Ayo jangan tidur terus. olahraga ayo olahragaa!!
Haiiiiiiii!!! Mau bilang makasih banyak untuk yang udh 2shoot kemarin, rame bangetttttt 😭 makasihhh yaaa, maaf aku langsung tidur kemarin sampe rumah karena mata sudah tidak kuatttt🤗🤗❤❤❤
Bangun tidur lihat Kaesang trending aku pikir mau nyalon pilkada 😭😭
bangun tidur haluin tsukki tidak lupa nonton fly! Team T
Besok senin, tidur cukup y!
Udah pada tidur belum si
